ENG_utterances,HIN_utterances,politeness,sentiment
I apologize that we do not sell drums. We have only keyboards., मुझे खेद है कि हम ड्रम नहीं बेचते हैं। हमारे पास केवल कीबोर्ड हैं।,3,0
thanks, धन्यवाद,2,2
NOTHING ELSE SIR, और कुछ नहीं सर,2,0
Awesome! Could you please help me with the brand and model of the order/, बहुत बढ़िया! क्या आप कृपया ऑर्डर के ब्रांड और मॉडल के बारे में मेरी मदद कर सकते हैं/,3,2
Is there anything else I may help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
"Hello! Good morning, You're connected to ATA software solutions. How may I help you today?"," नमस्ते! सुप्रभात, आप ATA सॉफ़्टवेयर समाधानों से जुड़े हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
I'll surely help you out with the reimbursement of your expenses. Could you please help me out with your full name and your password for me to look into your account?, मैं निश्चित रूप से आपके खर्चों की प्रतिपूर्ति में आपकी मदद करूंगा। क्या आप कृपया अपना पूरा नाम और पासवर्ड देकर मेरी मदद कर सकते हैं ताकि मैं आपके खाते की जांच कर सकूँ?,3,0
I am working employee so i wants to expenses for reimbursed, मैं काम करने वाला कर्मचारी हूं इसलिए मैं प्रतिपूर्ति के लिए खर्च करना चाहता हूं,2,0
HAI SIR, हाई सिरो,2,0
i want to reimburse my travel exps, मैं अपने यात्रा व्यय की प्रतिपूर्ति करना चाहता हूं,2,0
Hai., हाय।,2,0
"YES, MY EXPENSES IS 120 DOLLAR "," हां, मेरा खर्च 120 डॉलर है",2,0
Perfect! Could you please send a snapshot or attach me the receipt?,उत्तम! क्या आप कृपया एक स्नैपशॉट भेज सकते हैं या मुझे रसीद संलग्न कर सकते हैं?,3,2
ooh Glad to hear. Thank you so much, ऊह सुनकर खुशी हुई। बहुत-बहुत धन्यवाद,3,2
hi hello, नमस्ते,3,0
ok, ठीक है,2,0
"Awesome! Thank you for reaching out to us, hope you'll have a great day ahead! "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आगे आपका दिन बहुत अच्छा रहेगा!",3,2
i want to new software update, मुझे नया सॉफ्टवेयर अपडेट चाहिए,1,0
what is my flight bill, मेरी उड़ान का बिल क्या है,0,0
i need outlook is problem in my laptop, मुझे अपने लैपटॉप में आउटलुक की समस्या है,2,0
my name is Rohith and the account password 1452, मेरा नाम रोहित है और खाते का पासवर्ड 1452,2,0
"Lilly tones, Lilly77865"," लिली टोन, लिली77865",0,0
ok sir, ओके जी,2,0
gg infotech, जीजी इन्फोटेक,0,0
Sure! I'll help you out in this regards. Could you please help me with your company name and one time password?, ज़रूर! मैं इस संबंध में आपकी मदद करूंगा। क्या आप कृपया अपनी कंपनी का नाम और वन टाइम पासवर्ड देने में मेरी मदद कर सकते हैं?,3,0
All right! That would cost you $100. Would you like to confirm the order?, ठीक है! इसकी कीमत आपको $ 100 होगी। क्या आप आदेश की पुष्टि करना चाहेंगे?,3,0
"Sure, Daisy. I would also require to share the name of the company you're working for. "," ज़रूर, डेज़ी। मुझे उस कंपनी का नाम भी बताना होगा जिसके लिए आप काम कर रहे हैं।",2,0
food bill 50$, भोजन बिल 50$,0,0
nothing else sir, और कुछ नहीं सर,2,0
7854 PO.C LTD, 7854 पीओ.सी लिमिटेड,0,0
nothing else, और कुछ नहीं,1,0
ok, ठीक है,2,0
Yes we are connected! May I know how many musical keyboards and of what brand would you like to place your order for?, हाँ हम जुड़े हुए हैं! क्या मैं जान सकता हूँ कि आप कितने संगीत कीबोर्ड और किस ब्रांड के लिए अपना ऑर्डर देना चाहेंगे?,3,0
Thank you! May I know the last 4 digits of your account number?, आपको धन्यवाद! क्या मैं आपकी खाता संख्या के अंतिम 4 अंक जान सकता हूँ?,3,0
ok drew, ओके ड्रा,2,0
I WANT IT IN A LARGE QUANTITY., मुझे यह बड़ी मात्रा में चाहिए।,1,0
Awesome! Thank you for contacting us! It was my pleasure assisting you. If you want any further assistance in any regards please contact us anytime. Have a great day ahead!, बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद! आपकी सहायता करना मेरी खुशी थी। यदि आप किसी भी संबंध में कोई और सहायता चाहते हैं तो कृपया हमसे कभी भी संपर्क करें। आगे एक महान दिन हो!,3,2
Sure! I'll help you with that. Could you please help me with your name and the password?, ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
Awesome! I've resolved this issue for you through the access. There was a upgrade issue and I've upgraded your Outlook to 53.4 version.,बहुत बढ़िया! मैंने आपके लिए इस समस्या को एक्सेस के माध्यम से हल कर दिया है। एक अपग्रेड समस्या थी और मैंने आपके आउटलुक को 53.4 संस्करण में अपग्रेड कर दिया है।,3,2
I KNOW MY TRAVEL EXPENSES, मुझे अपने यात्रा व्यय पता हैं,2,0
okay, ठीक है,2,0
good morning, शुभ प्रभात,2,2
hello,नमस्ते,2,0
Sure! May I know the amount that needs to be reimbursed?, ज़रूर! क्या मुझे पता चल सकता है कि किस राशि की प्रतिपूर्ति की जानी है?,2,0
"Thank you for sharing your details. I've recorded your expenses report, My team will verify and process your refund request and I can ensure you that within three business days the amount will reflect in your salary account."," अपना विवरण साझा करने के लिए धन्यवाद। मैंने आपकी व्यय रिपोर्ट दर्ज कर ली है, मेरी टीम आपके धनवापसी अनुरोध को सत्यापित और संसाधित करेगी और मैं आपको यह सुनिश्चित कर सकता हूं कि तीन व्यावसायिक दिनों के भीतर राशि आपके वेतन खाते में दिखाई देगी।",3,0
Thank you for being patient. I'd like to inform you that I've successfully processed your amount which will reflect in your account in the next 2 business days., धैर्य रखने के लिए धन्यवाद। मैं आपको सूचित करना चाहता हूं कि मैंने आपकी राशि को सफलतापूर्वक संसाधित कर लिया है जो अगले 2 व्यावसायिक दिनों में आपके खाते में दिखाई देगी।,3,2
I hope we are still connected?, मुझे आशा है कि हम अभी भी जुड़े हुए हैं?,2,0
Awesome! Could you please let me know the quantity you'd like to purchase?, बहुत बढ़िया! क्या आप कृपया मुझे वह मात्रा बता सकते हैं जिसे आप खरीदना चाहते हैं?,3,2
"OK, I'LL CHECK."," ठीक है, मैं जाँच करूँगा।",2,0
ok, ठीक है,2,0
"Im doing well, I am looking to increase my order this time around for some guitars"," मैं अच्छा कर रहा हूं, मैं इस बार कुछ गिटार के लिए अपना ऑर्डर बढ़ाना चाहता हूं",3,2
THE AMOUNT IS $400, राशि $400 . है,0,0
KIARA 5564, कियारा 5564,0,0
"Awesome Riley! Could you please help me with the name of your company"">?"," बहुत बढ़िया रिले! क्या आप कृपया अपनी कंपनी के नाम के साथ मेरी मदद कर सकते हैं"">?",3,2
Hey! A very good evening to you. You're connected to Adio Tech Support. How may I help you today?,अरे! आपके लिए एक बहुत ही शुभ संध्या। आप एडियो टेक सपोर्ट से जुड़े हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
"I hope you've upgraded the new Outlook version i.e., Microsoft Outlook Latest version 16.0.6741.2048. If the issue hasn't solved yet I would suggest you to reinstall the application. Please let me know if the issue has been resolved.
"," मुझे आशा है कि आपने नया आउटलुक संस्करण यानी माइक्रोसॉफ्ट आउटलुक नवीनतम संस्करण 16.0.6741.2048 को अपग्रेड कर लिया है। यदि समस्या अभी तक हल नहीं हुई है, तो मैं आपको एप्लिकेशन को फिर से स्थापित करने का सुझाव दूंगा। कृपया मुझे बताएं कि क्या समस्या हल हो गई है।",3,0
"Not to worry let's get your application updated. Could you please help me with your name?
"," चिंता न करें, आइए आपके आवेदन को अपडेट करवाते हैं। क्या आप कृपया अपने नाम के साथ मेरी मदद कर सकते हैं?",3,0
Hi there! Welcome to Apex financial services. How may I help you today?, नमस्ते! शीर्ष वित्तीय सेवाओं में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
HOTEL=$200 AND FOOD=$200 ONLY, होटल=$200 और भोजन=$200 केवल,0,0
Definitely! I'd be glad to help you in this regards. May I know your company name and the on-time password you've received?, निश्चित रूप से! मुझे इस संबंध में आपकी मदद करने में खुशी होगी। क्या मैं आपकी कंपनी का नाम और आपके द्वारा प्राप्त किए गए ऑन-टाइम पासवर्ड को जान सकता हूं?,3,2
hi, नमस्ते,2,0
thank you very much, बहुत बहुत धन्यवाद,3,2
yes, हां,2,0
"Perfect! Thank you for the response. Please allow me a moment, while I get this done for you. "," उत्तम! जवाब देने के लिए धन्यवाद। कृपया मुझे एक क्षण की अनुमति दें, जबकि मैं यह आपके लिए करवाता हूं।",3,2
my outlook software is not working properly, मेरा आउटलुक सॉफ्टवेयर ठीक से काम नहीं कर रहा है,2,1
"Let me know if it's still not working.
", मुझे बताएं कि क्या यह अभी भी काम नहीं कर रहा है।,2,0
"Awesome! Thank you for reaching out to us, hope you'll have a great day ahead! Goodbye! "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आगे आपका दिन बहुत अच्छा रहेगा! अलविदा!",3,2
"Sure, I'll help you with the best models. Could you share the name of your company and the one-time password?"," ज़रूर, मैं आपको बेहतरीन मॉडलों के साथ मदद करूँगा। क्या आप अपनी कंपनी का नाम और वन-टाइम पासवर्ड साझा कर सकते हैं?",3,0
name:jothi no:7863 company:it company, नाम: जोथी नंबर: 7863 कंपनी: आईटी कंपनी,2,0
Hi there! Welcome to Metro software solutions. How may I help you today?, नमस्ते! मेट्रो सॉफ्टवेयर सॉल्यूशंस में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Sure! I'll help you with that. Could you please help me with your company's name and the one- time password?, ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपनी कंपनी के नाम और वन-टाइम पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
https://usa.yamaha.com/products/musical_instruments/keyboards/portable_keyboards/index.html,https://usa.yamaha.com/products/musical_instruments/keyboards/portable_keyboards/index.html,2,0
YES WE ARE CONNECTED, हाँ हम जुड़े हुए हैं,2,2
That's nice! How may I help you today?, यह अच्छा है! आज मैं आपकी कैसे मदद कर सकता हूँ?,2,2
"Sure, we'll be pleased to be associated with your company. Could you also provide me the one-time password?"," ज़रूर, हमें आपकी कंपनी से जुड़कर खुशी होगी। क्या आप मुझे वन-टाइम पासवर्ड भी प्रदान कर सकते हैं?",3,2
"nothing, thank you"," कुछ नहीं, धन्यवाद",3,0
Perfect! I have now updated the expenses and you would be getting a mail regarding the same in about an hour. Our finance department head  would reach out to you and help you with the further procedure. The amount would be refunded to you in 3-5 business days. Is there anything else I could help you with for today?, उत्तम! मैंने अब खर्चों को अपडेट कर दिया है और आपको लगभग एक घंटे में उसी के बारे में एक मेल मिल जाएगा। हमारे वित्त विभाग के प्रमुख आपसे संपर्क करेंगे और आगे की प्रक्रिया में आपकी मदद करेंगे। 3-5 व्यावसायिक दिनों में आपको राशि वापस कर दी जाएगी। क्या आज के लिए मैं आपकी कुछ और मदद कर सकता हूँ?,3,2
Perfect! Would there be anything else I may help you with?, उत्तम! क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
You are always welcome! Thank you for sharing the details. I've initiated your order for 50 Portable keyboards of Yamaha PSR-EW410. Your COD number is SO619046399. Please keep your COD or reference number secure for future purpose. We will be calling you within 24 hours to confirm your order. Will there be anything else I could help you with?, आपका हमेशा स्वागत है! विवरण साझा करने के लिए धन्यवाद। मैंने Yamaha PSR-EW410 के 50 पोर्टेबल कीबोर्ड के लिए आपका ऑर्डर देना शुरू कर दिया है। आपका कॉड नंबर SO619046399 है। कृपया भविष्य के उद्देश्य के लिए अपना सीओडी या संदर्भ संख्या सुरक्षित रखें। हम आपके आदेश की पुष्टि करने के लिए 24 घंटे के भीतर आपको कॉल करेंगे। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
"Just to confirm, did you spend the $440 on travel or hotel? ","बस पुष्टि करने के लिए, क्या आपने यात्रा या होटल पर $440 खर्च किए हैं?",2,0
my filght bill 40$ and hotel bill 40$ food bill 40$, मेरा फिल्म का बिल 40$ और होटल का बिल 40$ खाने का बिल 40$,1,1
Awesome! Could you please help me with your company name?, बहुत बढ़िया! क्या आप कृपया अपनी कंपनी के नाम में मेरी मदद कर सकते हैं?,3,2
Thanks! May I know the name of the company?, धन्यवाद! क्या मैं कंपनी का नाम जान सकता हूँ?,3,2
Bye, अलविदा,2,0
OK, ठीक है,2,0
ok sure, यकीनन ठीक,2,0
"But no worries, as we have the following:"," लेकिन कोई चिंता नहीं, क्योंकि हमारे पास निम्नलिखित हैं:",1,0
"Hello, dear customer! Welcome to Osaka financial solutions. How may I help you?", नमस्कार प्रिय ग्राहक! ओसाका वित्तीय समाधान में आपका स्वागत है। क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
HI, नमस्ते,2,0
"Hello! Welcome to ACS Software Solutions! Sure, I'll do my best to help. Could you share with me your name and the account number?"," नमस्ते! एसीएस सॉफ्टवेयर सॉल्यूशंस में आपका स्वागत है! ज़रूर, मैं मदद करने की पूरी कोशिश करूँगा। क्या आप मेरे साथ अपना नाम और खाता संख्या साझा कर सकते हैं?",3,0
nothing, कुछ नहीं,1,0
"Nice to meet you, Pandiya! Could you help me with your account number and also the name of your company?"," आपसे मिलकर अच्छा लगा, पांडिया! क्या आप अपना खाता नंबर और अपनी कंपनी का नाम बताने में मेरी मदद कर सकते हैं?",3,0
Sure!, ज़रूर!,2,0
naven and password is naven p, नैवेन और पासवर्ड नैवेन पी है,0,0
May I know your last 4 digits of account number please?, क्या मुझे आपकी खाता संख्या के अंतिम 4 अंक पता हो सकते हैं?,3,0
my company name is kayal, मेरी कंपनी का नाम कयाली है,2,0
You can just send the receipt through a mail to blufire@hotmail.com., आप बस एक मेल के माध्यम से blufire@hotmail.com पर रसीद भेज सकते हैं।,0,0
I will do that., मै वो कर लूंगा।,1,0
I want to buy a keyboard, मुझे एक कीबोर्ड खरीदना है,1,0
ok sure, यकीनन ठीक,2,0
Password :vk98rtg, पासवर्ड :vk98rtg,2,0
okay bye, ठीक है अलविदा,2,0
i want reimbursement of my expenses, मुझे अपने खर्चों की प्रतिपूर्ति चाहिए,2,0
travel that i  need reimbursed, यात्रा जो मुझे प्रतिपूर्ति की आवश्यकता है,1,0
"Hotel 200$ , food 200$ and flight 250$"," होटल 200$, भोजन 200$ और उड़ान 250$",0,0
YES, हां,2,2
"Awesome! Thank you for all the details, kindly give me a minute to proceed further."," बहुत बढ़िया! सभी विवरणों के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,2
NO THANKS," जी नहीं, धन्यवाद",3,1
"Wonderful! Thank you for reaching out to us, we are always here to help you. Have a nice day! "," अद्भुत! हमसे संपर्क करने के लिए धन्यवाद, हम आपकी मदद के लिए हमेशा मौजूद हैं। आपका दिन शुभ हो!",3,2
herewith i attached, इसके साथ मैंने संलग्न किया है,0,0
I'm here to hep you out in recording your expenses and reimburse the amount. May I know your name and the account password for me to reimburse the amount?,मैं यहां आपके खर्चों को रिकॉर्ड करने और राशि की प्रतिपूर्ति करने में आपकी मदद करने के लिए हूं। क्या मैं राशि की प्रतिपूर्ति के लिए आपका नाम और खाता पासवर्ड जान सकता हूं?,3,1
"sure,"," ज़रूर,",2,0
ok thanks, ठीक है धन्यवाद,3,0
sam 1245, सैम 1245,0,0
"Hello! Good morning, You're connected to Bang-Bang music center. How may I help you today?"," नमस्ते! सुप्रभात, आप बैंग-बैंग संगीत केंद्र से जुड़े हुए हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
ramu, रामू,0,0
"Hi there! You're talking to the customer executive. How may I help you today?
", नमस्ते! आप ग्राहक कार्यकारी से बात कर रहे हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Dear user, I request you to read the guidelines and let us know the query."," प्रिय उपयोगकर्ता, मैं आपसे दिशा-निर्देशों को पढ़ने का अनुरोध करता हूं और हमें प्रश्न से अवगत कराता हूं।",2,0
i need to update my expenses?, मुझे अपने खर्चे अपडेट करने होंगे?,2,0
"I apologize, I haven't got your last response. Could you please help me with the name of the company you work for? "," मुझे खेद है, मुझे आपका अंतिम उत्तर नहीं मिला। क्या आप कृपया उस कंपनी के नाम के साथ मेरी मदद कर सकते हैं जिसके लिए आप काम करते हैं?",3,1
Alright! Please allow me a moment while I check this for you.," ठीक है! कृपया मुझे कुछ समय दें, जब तक मैं आपके लिए यह जांचता हूं।",3,0
sure., ज़रूर।,2,0
Awesome! Thank you for contacting us! It was my pleasure assisting you. If you want any further assistance in any regards please contact us anytime. Have a great day ahead!, बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद! आपकी सहायता करना मेरी खुशी थी। यदि आप किसी भी संबंध में कोई और सहायता चाहते हैं तो कृपया हमसे कभी भी संपर्क करें। आगे एक महान दिन हो!,3,2
Thank you! Could you please share your company name?,आपको धन्यवाद! क्या आप कृपया अपनी कंपनी का नाम साझा कर सकते हैं?,3,2
"Dear User, please read the Agent's questions carefully before responding. Otherwise, the chat will be disconnected"," प्रिय उपयोगकर्ता, कृपया उत्तर देने से पहले एजेंट के प्रश्नों को ध्यान से पढ़ें। अन्यथा, चैट डिस्कनेक्ट हो जाएगी",2,1
ok, ठीक है,2,0
I apologize for the inconvenience. I'd be glad to help you with that. May I know your name and the last 4 digits of your account number please?, मैं असुविधा के लिए माफी माँगता हूँ। मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका नाम और आपकी खाता संख्या के अंतिम 4 अंक जान सकता हूँ?,3,0
2 and 3 quantity of keyboards, कीबोर्ड की 2 और 3 मात्रा,2,0
hi, नमस्ते,2,0
Hello! Good morning! You've reached to ATA finance department. How may I help you today?, नमस्ते! सुबह बख़ैर! आप एटीए वित्त विभाग पहुंच गए हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Hai, हाई,2,0
100USD, 100 अमरीकी डालर,0,0
Hi Good morning!!, हाय सुप्रभात!!,3,0
Fantastic! Thank you for contacting us in this regards! It was my pleasure assisting you. Have a great day ahead!,ज़बरदस्त! इस संबंध में हमसे संपर्क करने के लिए धन्यवाद! आपकी सहायता करना मेरी खुशी थी। आगे एक महान दिन हो!,3,2
Great! Is there anything else I may help you with?, महान! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Thank you for the details. I request you to upload the screenshot of the receipt on our portal. I'll initiate a request regarding this. Your amount will only be reimbursed once the receipt is verified., विवरण के लिए धन्यवाद। मेरा आपसे अनुरोध है कि रसीद का स्क्रीनशॉट हमारे पोर्टल पर अपलोड करें। मैं इस संबंध में एक अनुरोध शुरू करूंगा। रसीद सत्यापित होने के बाद ही आपकी राशि की प्रतिपूर्ति की जाएगी।,3,0
DAVID AND 8989, डेविड और 8989,0,0
I need to reimbursed the expenses of my travel trip?, मुझे अपनी यात्रा यात्रा के खर्चों की प्रतिपूर्ति करने की आवश्यकता है?,2,0
EZ-220, ईज़ी-220,0,0
Thank you for the confirmation. Please allow me a moment while I go ahead and reimburse your amount., पुष्टिकरण के लिए धन्यवाद। कृपया मुझे कुछ समय दें जब तक मैं आगे बढ़ूं और आपकी राशि की प्रतिपूर्ति करूं।,3,0
"name; sarath, otp;7184"," नाम; सरथ, ओटीपी;7184",0,0
Superb! Could you please itemize your expenses?, शानदार! क्या आप कृपया अपने खर्चे का हिसाब कर सकते हैं?,3,2
NO THANKS," जी नहीं, धन्यवाद",3,1
ok please wait i will check, ठीक है कृपया प्रतीक्षा करें मैं जाँच करूँगा,2,0
hai, हाय,2,0
RAM, टक्कर मारना,0,0
Awesome! Could you please help me with the brand and model you are looking for?, बहुत बढ़िया! क्या आप कृपया मुझे उस ब्रांड और मॉडल में मदद कर सकते हैं जिसे आप ढूंढ रहे हैं?,3,2
"In this case, since you've exceeded the amount to $165, I'd need your receipt of the same to proceed further. You can send it to me through mail.
"," इस मामले में, चूंकि आपने राशि को $165 तक पार कर लिया है, इसलिए आगे बढ़ने के लिए मुझे आपकी रसीद की आवश्यकता होगी। आप इसे मुझे मेल द्वारा भेज सकते हैं।",2,0
Perfect! I have received a mail regarding the same. I have now updated the expenses and you would be getting a mail regarding the same in about an hour. Our finance department head  would reach out to you and help you with the further procedure. The amount would be refunded to you in 3-5 business days. Is there anything else I could help you with for today?, उत्तम! मुझे इस संबंध में एक मेल मिला है। मैंने अब खर्चों को अपडेट कर दिया है और आपको लगभग एक घंटे में उसी के बारे में एक मेल मिल जाएगा। हमारे वित्त विभाग के प्रमुख आपसे संपर्क करेंगे और आगे की प्रक्रिया में आपकी मदद करेंगे। 3-5 व्यावसायिक दिनों में आपको राशि वापस कर दी जाएगी। क्या आज के लिए मैं आपकी कुछ और मदद कर सकता हूँ?,3,2
Hey there! How may I assist you?, सुनो! मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
Alright! Could you please elaborate more on your issue?,ठीक है! क्या आप कृपया अपने मुद्दे पर विस्तार से बता सकते हैं?,3,0
bye., अलविदा।,2,0
"No, that was it Thank you!"," नहीं, वह था धन्यवाद!",3,0
My name is Murali, मेरा नाम मुरलीक है,2,0
Sure! I'll help you that. Could you please help me with your name and the one-time password?, ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपने नाम और वन-टाइम पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
Alright! Could you please try to uninstall and reinstall the app?, ठीक है! क्या आप कृपया ऐप को अनइंस्टॉल और रीइंस्टॉल करने का प्रयास कर सकते हैं?,3,1
yes, हां,2,0
dear my skype software is problem, प्रिय मेरे स्काइप सॉफ्टवेयर में समस्या है,2,1
thanking you, आपको धन्यवाद,2,2
Perfect! Could you also please let me know which model keyboards would you like to order?, उत्तम! क्या आप कृपया मुझे बता सकते हैं कि आप कौन से मॉडल कीबोर्ड ऑर्डर करना चाहेंगे?,3,2
I getting error on Outlook, मुझे आउटलुक पर त्रुटि मिल रही है,2,1
"I appreciate your patience in staying connected. I see that, it's a work were our technical team will be able to get it fixed. And, I'll raise a trouble ticket on behalf of you were our technical team will reach out to you at the earliest and sort the issue for your immediately. "," मैं जुड़े रहने में आपके धैर्य की सराहना करता हूं। मैं देख रहा हूं, यह एक काम है अगर हमारी तकनीकी टीम इसे ठीक कर पाएगी। और, अगर हमारी तकनीकी टीम जल्द से जल्द आप तक पहुंचेगी और आपके लिए समस्या का समाधान करेगी, तो मैं आपकी ओर से एक ट्रबल टिकट उठाऊंगा।",3,1
2121,2121,0,0
THAT'S ALL SIR., बस इतना ही सर।,0,0
sure!  Please don't worry I'll cut a ticket to our internal team and they will resolve the issue in a snap. Please be assured that the issue will be resolved as soon as possible., ज़रूर! कृपया चिंता न करें मैं अपनी आंतरिक टीम के लिए टिकट काट दूंगा और वे इस मुद्दे को तुरंत हल कर देंगे। कृपया आश्वस्त रहें कि समस्या का जल्द से जल्द समाधान किया जाएगा।,3,2
"Hello there! You've reached Blue fire Software company, how may I help you today?"," नमस्ते! आप ब्लू फायर सॉफ्टवेयर कंपनी में पहुंच गए हैं, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
NO SIR, नहीं साहब,1,0
i attached, मैं संलग्न हुआ,1,0
Definitely! I'd be glad to help you in this regards. Could you please help me with your name and password?, निश्चित रूप से! मुझे इस संबंध में आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,2
NAME:REENA, नाम: रीना,0,0
Thank you., शुक्रिया।,3,2
Great! Looking forward to serving you soon again! Have a great day ahead!,महान! जल्द ही फिर से आपकी सेवा करने के लिए तत्पर हैं! आगे एक महान दिन हो!,3,2
my flights bill$80 and hotels bill$20 and food bill$20, मेरी उड़ानों का बिल $80 और होटलों का बिल $20 और भोजन का बिल $20,1,0
will you please give me some time, क्या आप कृपया मुझे कुछ समय देंगे,3,0
IT IS FREEZING., यहाँ बहुत ठंड है।,0,1
EZ-220, ईज़ी-220,0,0
Thank you. May I know the exact issue please., शुक्रिया। क्या मुझे सटीक समस्या का पता चल सकता है।,3,1
"Hello! Welcome to ""Yamaha musical instrument manufacturing company"". How may I help you today?"," नमस्ते! ""यामाहा संगीत वाद्ययंत्र निर्माण कंपनी"" में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
Have a nice day ahead and take care. Goodbye, आगे आपका दिन अच्छा हो और अपना ख्याल रखें। अलविदा,3,0
PSR-EW410, PSR-EW410,0,0
okay, ठीक है,2,0
problem solved, समस्या हल हो गई,0,2
100 USD, 100 अमरीकी डालर,0,0
my ourtlook mail client is not open in my laptop, मेरे लैपटॉप में myourtlook मेल क्लाइंट नहीं खुला है,2,1
Thank you! Could you please share your company name?,आपको धन्यवाद! क्या आप कृपया अपनी कंपनी का नाम साझा कर सकते हैं?,3,2
"Alright, Is there anything else I could help you with for today?"," ठीक है, क्या आज के लिए मैं आपकी कुछ और मदद कर सकता हूँ?",2,0
I WENT TO HOTEL, मैं होटल गया था,1,0
Sure! I'll help you with that. Could you please help me with your company's name and the one- time password?, ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपनी कंपनी के नाम और वन-टाइम पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
All right! I'll surely help you with that. Could you please help me with your name and the password?, ठीक है! मैं इसमें आपकी जरूर मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
"Thanks for reaching out to us.  Have a great day ahead.
", हमसे संपर्क करने के लिए धन्यवाद। आगे एक महान दिन हो।,3,2
star music world, स्टार संगीत की दुनिया,0,0
I WANT TO UPDATE MY SKYPE, मैं अपना स्काइप अपडेट करना चाहता हूं,2,0
"Sure! You are in the perfect place. I'll definitely help you in getting the reimbursement for your expenses. May I know your name and password, please?
"," ज़रूर! आप एकदम सही जगह पर हैं। मैं निश्चित रूप से आपके खर्चों की प्रतिपूर्ति प्राप्त करने में आपकी मदद करूंगा। क्या मैं आपका नाम और पासवर्ड जान सकता हूँ, कृपया?",3,2
"Awesome! Is there anything else I may help you with?
", बहुत बढ़िया! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
"That's amazing, You've contacted the right place. May I know your company name and one time password please? "," यह आश्चर्यजनक है, आपने सही जगह से संपर्क किया है। क्या मैं आपकी कंपनी का नाम और वन टाइम पासवर्ड जान सकता हूँ?",3,2
"i like to have a travle reimbursed
", मुझे यात्रा की प्रतिपूर्ति करना पसंद है,2,0
"Sure, could you provide me a receipt of the expenses?","ज़रूर, क्या आप मुझे खर्चों की रसीद दे सकते हैं?",3,0
"Okay, would you have any other expense other than that of the ticket fare?"," ठीक है, क्या आपके पास टिकट के किराए के अलावा कोई अन्य खर्च होगा?",3,0
OK, ठीक है,2,0
Amazing! I'm glad to help you out. Is there anything else I may help you with?, अद्भुत! मुझे आपकी मदद करने में खुशी हो रही है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
YES SIR, जी श्रीमान,2,2
"I NEED REIMBURSEMENT MY EXPENSES
", मुझे अपने खर्चों की प्रतिपूर्ति चाहिए,2,1
hai, हाय,2,0
working now, अब काम कर रहा हुँ,2,0
Amazing! Would there be anything else I may help you with?, अद्भुत! क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
Hello! Welcome to Music World! How may I help you today?, नमस्ते! संगीत की दुनिया में आपका स्वागत है! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Yeah, Sure.", हां यकीनन।,2,0
"Sure, thanks. Lastly, could you attach the receipts here?"," पक्का शुक्रिया। अंत में, क्या आप यहां रसीदें संलग्न कर सकते हैं?",3,0
