ENG_utterances,HIN_utterances,politeness,sentiment
"In order to identify your car, I need to know the make of the car and model of the car. Please share the details."," आपकी कार की पहचान करने के लिए, मुझे कार की बनावट और कार के मॉडल को जानना होगा। कृपया विवरण साझा करें।",2,0
ok, ठीक है,2,0
POLICY - PNY579654128: CLAIM - SKL325, नीति - PNY579654128: दावा - SKL325,0,0
"Thank you for reaching out to us, hope that was helpful. Have a nice day!"," हमसे संपर्क करने के लिए धन्यवाद, आशा है कि यह मददगार था। आपका दिन शुभ हो!",3,2
Perfect! Could you please give me a minute to check with the resources?, उत्तम! क्या आप कृपया मुझे संसाधनों की जांच करने के लिए एक मिनट दे सकते हैं?,3,2
I'm sorry about that. I'll help you to get the proof which you can show in the car showroom to claim the insurance.,मैं इस बारे में माफी चाहता हूँ। मैं आपको वह प्रमाण प्राप्त करने में मदद करूंगा जिसे आप बीमा का दावा करने के लिए कार शोरूम में दिखा सकते हैं।,3,1
"I really appreciate for holding on, the payment was already sent and you'll receive the check with in 3 days. "," मैं वास्तव में रुकने के लिए सराहना करता हूं, भुगतान पहले ही भेजा जा चुका है और आपको 3 दिनों में चेक मिल जाएगा।",3,2
ok thank you, ठीक है धन्यवाद,3,0
May I know what exactly happen to your phone?, क्या मैं जान सकता हूँ कि वास्तव में आपके फ़ोन का क्या होता है?,2,0
My car was accident on few weeks ago., कुछ हफ्ते पहले मेरी कार का एक्सीडेंट हो गया था।,1,0
Awesome! Could you please share your contact number and email address?, बहुत बढ़िया! क्या आप कृपया अपना संपर्क नंबर और ईमेल पता साझा कर सकते हैं?,3,2
2256,2256,0,0
2017,2017,0,0
"i need a proof insurance of my car
", मुझे अपनी कार का प्रूफ इंश्योरेंस चाहिए,2,0
Great! Please allow me a moment to process your request., महान! कृपया मुझे आपके अनुरोध को संसाधित करने के लिए कुछ समय दें।,3,2
"Is there anything else I may help you out with today?
", क्या आज मैं आपकी कुछ और मदद कर सकता हूँ?,2,0
" Thank you for reaching out to us, have a great day ahead!"," हमसे संपर्क करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
jhg 112255443, जेएचजी 112255443,0,0
Thanks for staying connected. The payment has already been initiated. You'll be receiving the check within the next three days. Would you need anything else?, जुड़े रहने के लिए धन्यवाद। भुगतान शुरू किया जा चुका है। आपको अगले तीन दिनों के भीतर चेक मिल जाएगा। क्या आपको कुछ और चाहिए होगा?,3,2
bye, अलविदा,2,0
I am Christine and my Policy number is TUC418526752, मैं क्रिस्टीन हूं और मेरी पॉलिसी नंबर टीयूसी418526752 है,2,0
That's a great car! Could you please let me know the year of manufacture?, यह एक बढ़िया कार है! क्या आप कृपया मुझे निर्माण का वर्ष बता सकते हैं?,3,2
I have raised a request. You would be receiving a copy of the insurance within a week. Let me know if you have any other queries.,मैंने एक अनुरोध उठाया है। आपको एक सप्ताह के भीतर बीमा की एक प्रति प्राप्त हो जाएगी। यदि आपके कोई अन्य प्रश्न हैं तो मुझे बताएं।,2,0
"Good to hear from you, Muthu! Please could you share the policy number?"," आपसे सुनकर अच्छा लगा, मुथु! क्या आप पॉलिसी नंबर साझा कर सकते हैं?",3,2
"Hello there! Absolutely, I'll guide you. May I know your full name please?"," नमस्ते! बिल्कुल, मैं आपका मार्गदर्शन करूंगा। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
Thanks Londyn! Could you please let me know the last 4 digit of your SSN?, धन्यवाद लंदन! क्या आप कृपया मुझे अपने SSN के अंतिम 4 अंक बता सकते हैं?,3,0
Sure! thank you so much! Please give me a minute!, ज़रूर! आपका बहुत-बहुत धन्यवाद! कृपया मुझे एक मिनट दें!,3,2
"To help you in the best way, I'll require your full name, could you please help me with tha?"," आपकी सर्वोत्तम तरीके से मदद करने के लिए, मुझे आपके पूरे नाम की आवश्यकता होगी, क्या आप कृपया मेरी मदद कर सकते हैं?",3,0
7854,7854,0,0
I apologize the policy number provided by you is incorrect could you please check and give me the correct number?, मुझे खेद है कि आपके द्वारा प्रदान किया गया पॉलिसी नंबर गलत है क्या आप कृपया जांच कर मुझे सही नंबर दे सकते हैं?,3,1
That's all the help i need now. Thanks for the help, मुझे अब बस इतनी ही मदद चाहिए। सहायता के लिए धन्यवाद,3,2
Hello! How may I help you?, नमस्ते! क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
OKAY, ठीक है,2,0
ok thanks, ठीक है धन्यवाद,3,0
All right! Could you please share the policy number with me?, ठीक है! क्या आप कृपया मेरे साथ पॉलिसी नंबर साझा कर सकते हैं?,3,0
johnmoriarty@mmail.com, johnmoriarty@mmmail.com,1,0
Great! Please feel free to reach out to us for further queries. Have a wonderful day. Bye., महान! कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। शानदार दिन हो। अलविदा।,3,2
Hey there! Good morning. How may I help you?, सुनो! सुबह बख़ैर। क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
my policy number is ECR753126498, मेरा पॉलिसी नंबर ECR753126498 . है,1,0
2016,2016,0,0
"I appreciate your patience in staying connected. Here's a Good news to inform you that , I've checked with my team and prepared  the required documents, and that file will be soon mailed to your address. 
","मैं जुड़े रहने में आपके धैर्य की सराहना करता हूं। आपको यह सूचित करने के लिए एक अच्छी खबर है कि, मैंने अपनी टीम के साथ जांच की है और आवश्यक दस्तावेज तैयार किए हैं, और वह फाइल जल्द ही आपके पते पर भेज दी जाएगी।",3,2
ok thnx, ठीक है धन्यवाद,2,0
ok thanks, ठीक है धन्यवाद,3,0
"Hello good  morning! 
", हैलो सुप्रभात!,3,0
iou145214523, iou145214523,0,0
Nissan versa, निसान वर्सा,0,0
Pleasure helping you. You can reach us at 673-735-073 for any queries. Good day!, आपकी मदद करने में खुशी। आप किसी भी प्रश्न के लिए 673-735-073 पर हमसे संपर्क कर सकते हैं। अच्छा दिन!,3,2
"kevin.SSN 1945.car's model 2012 Chevrolet Equinox LT.
", केविन.एसएसएन 1945.कार का मॉडल 2012 शेवरले इक्विनॉक्स एलटी।,1,0
That's sad to hear! I'd be glad to help you with this. Could you please help me with your first and last name?, यह सुनकर दुख हुआ! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने पहले और अंतिम नाम के साथ मेरी मदद कर सकते हैं?,3,1
mathi, मठी,2,0
ok, ठीक है,2,0
no sir, नहीं साहब,1,0
Hey! A very good morning to you. How may I help you today?, अरे! आपके लिए एक बहुत ही शुभ प्रभात। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
riley, रिले,0,0
"sure, Noah! Please could you share the last four digits of your SSN?"," ज़रूर, नूह! क्या आप अपने SSN के अंतिम चार अंक साझा कर सकते हैं?",3,0
ok thank you, ठीक है धन्यवाद,3,0
That's it! Thanks., इतना ही! धन्यवाद।,3,0
HONDA CITY, होंडा सिटी,0,0
Perfect! That's an amazing car you've got. Please stay connected., उत्तम! यह एक अद्भुत कार है जो आपके पास है। कृपया जुड़े रहें।,3,2
ok, ठीक है,2,0
Thanks Riley! Could you please share your policy number and your claim number?, धन्यवाद रिले! क्या आप कृपया अपना पॉलिसी नंबर और अपना दावा नंबर साझा कर सकते हैं?,3,0
ok, ठीक है,2,0
no thanks," जी नहीं, धन्यवाद",3,1
"Absolutely! I'll be happy to help you in this, could you please share the last 4 digit of the SSN?","बिल्कुल! इसमें आपकी मदद करने में मुझे खुशी होगी, क्या आप कृपया SSN के अंतिम 4 अंक साझा कर सकते हैं?",3,0
i need a proof of insurance of one of my cars, मुझे अपनी एक कार के बीमा का प्रमाण चाहिए,2,0
2016,2016,0,0
Please note that the payment has been already been sent to you and check must arrive within 3 working days. Is there anything else I may help you with?, कृपया ध्यान दें कि भुगतान आपको पहले ही भेजा जा चुका है और चेक 3 कार्य दिवसों के भीतर पहुंच जाना चाहिए। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
I hope we are connected?, मुझे आशा है कि हम जुड़े हुए हैं?,2,0
"It's a pleasure assisting you. Thank you for reaching out to us, have a great day ahead!"," आपकी सहायता करना खुशी की बात है। हमसे संपर्क करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
You too :), आप भी :),0,2
YFX-56451610, वाईएफएक्स-56451610,0,0
"Thank you for providing all the information and we'll now go ahead and deliver the entire documents at your mailing address on a file soon.
", सभी जानकारी प्रदान करने के लिए धन्यवाद और अब हम आगे बढ़ेंगे और जल्द ही एक फ़ाइल पर आपके डाक पते पर संपूर्ण दस्तावेज़ वितरित करेंगे।,3,2
no thanks," जी नहीं, धन्यवाद",3,1
Amazing! Could you please help me with the claim number also?, अद्भुत! क्या आप कृपया मुझे दावा संख्या के साथ भी मदद कर सकते हैं?,3,2
maruthi 800cc, मारुति 800cc,2,0
"Awesome! Thanks for choosing us, hope you have a wonderful day ahead! "," बहुत बढ़िया! हमें चुनने के लिए धन्यवाद, आशा है कि आपका आने वाला दिन शानदार हो!",3,2
That's great! Please could you confirm the details?, एक दम बढ़िया! क्या आप कृपया विवरण की पुष्टि कर सकते हैं?,3,2
You're welcome! Is there anything else I may assist you with?, आपका स्वागत है! क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?,2,2
Good morning, सुबह बख़ैर,3,2
Thank you for the details. Please give me a minute to process your request.,विवरण के लिए धन्यवाद। कृपया मुझे आपके अनुरोध को संसाधित करने के लिए एक मिनट दें।,3,0
Sure! Of course. I'll certainly help you in this concern. I'll require your details to pull up your profile. May I know your full name please?, ज़रूर! बेशक। मैं निश्चित रूप से इस मामले में आपकी मदद करूंगा। मुझे आपकी प्रोफ़ाइल खींचने के लिए आपके विवरण की आवश्यकता होगी। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,0
I'll help you out with that. May I know your name and the last 4 digits of your SSN?, मैं इसमें आपकी मदद करूंगा। क्या मैं आपका नाम और आपके SSN के अंतिम 4 अंक जान सकता हूँ?,3,0
WHAT ABOUT MY CAR INSURANCE CLAIM STATUS RIGHT NOW?, मेरी कार बीमा दावा स्थिति के बारे में अभी क्या है?,1,0
"Yes, Robin. You've already shared the details. I'm requesting you to confirm the details so I can make sure the right details have been shared."," हाँ, रॉबिन। आप पहले ही विवरण साझा कर चुके हैं। मैं आपसे विवरण की पुष्टि करने का अनुरोध कर रहा हूं ताकि मैं सुनिश्चित कर सकूं कि सही विवरण साझा किया गया है।",2,0
7584,7584,0,0
I NEED MY CLAIM STATUS, मुझे अपने दावे की स्थिति चाहिए,3,0
"Perfect! I appreciate your patience in sharing the information. Please allow me a moment, I'll get back to you with the resolution."," उत्तम! मैं जानकारी साझा करने में आपके धैर्य की सराहना करता हूं। कृपया मुझे एक क्षण की अनुमति दें, मैं संकल्प के साथ आपके पास वापस आऊंगा।",3,2
yes, हां,2,0
sure, ज़रूर,2,0
"Thank you, may I know your name as well?"," धन्यवाद, क्या मैं आपका नाम भी जान सकता हूँ?",3,0
Great! May I have a moment to check with the resources?, महान! क्या मेरे पास संसाधनों की जांच करने के लिए कुछ समय हो सकता है?,3,2
Hello! Good morning!, नमस्ते! सुबह बख़ैर!,3,0
ok thanks, ठीक है धन्यवाद,3,0
"Sure, Renu. Please could you share your SSN?"," ज़रूर, रेणु। क्या आप अपना एसएसएन साझा कर सकते हैं?",2,0
My pleasure! Is there anything else I may assist you with?, मेरा सौभाग्य! क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?,3,2
Could you please help me with the last 4 digits of your SSN?,क्या आप कृपया अपने एसएसएन के अंतिम 4 अंकों के साथ मेरी मदद कर सकते हैं?,3,0
Fantastic! Thank you so much for connecting to us. I'm glad to assist you today. have a great ahead! We are always available here 27*7 to help you out., ज़बरदस्त! हमसे जुड़ने के लिए आपका बहुत-बहुत धन्यवाद। मुझे आज आपकी सहायता करने में खुशी हो रही है। आगे बहुत अच्छा है! हम आपकी सहायता के लिए यहां हमेशा 27*7 उपलब्ध हैं।,3,2
no thanks," जी नहीं, धन्यवाद",3,1
Richard.S, रिचर्ड.एस,0,0
1413,1413,0,0
Perfect! Please stay connected while I go ahead and do the needful.," उत्तम! जब तक मैं आगे बढ़ूं, कृपया जुड़े रहें और आवश्यक कार्य करें।",3,2
EDD874747483, ईडीडी874747483,0,0
Great! Could you please help me with the email address?, महान! क्या आप कृपया मुझे ईमेल पते में मदद कर सकते हैं?,3,2
thanks alot..great pleasure on you.., बहुत बहुत धन्यवाद..आप पर बहुत खुशी..,3,2
GogginsDug@hotmail.com   phone 55433699997, GogginsDug@hotmail.com फोन 55433699997,0,0
Thank you! Please could you help me with the car's make and model. This will help me identify the car., आपको धन्यवाद! कृपया आप कार के मेक और मॉडल में मेरी मदद कर सकते हैं। इससे मुझे कार की पहचान करने में मदद मिलेगी।,3,0
Hey there! How you doing? How may I help you today?, सुनो! आप कैसे है? आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Surely, I'll help you with it. Please may I know your name?"," ज़रूर, मैं इसमें आपकी मदद करूँगा। कृपया क्या मैं आपका नाम जान सकता हूँ?",3,0
hi, नमस्ते,2,0
Thank you very much Riley., बहुत बहुत धन्यवाद रिले।,3,2
"Thank you for using our live chat service. I'm now closing this chat. If you have any other concerns in the future, please don’t hesitate to let us know. Have a great day!
"," हमारी लाइव चैट सेवा का उपयोग करने के लिए धन्यवाद। मैं अब इस चैट को बंद कर रहा हूं। यदि भविष्य में आपकी कोई अन्य चिंता है, तो कृपया हमें बताने में संकोच न करें। आपका दिन अच्छा रहे!",3,2
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
Thank you for the valuable information. Please allow me a moment while I get the best possible solution for you.,बहुमूल्य जानकारी के लिए धन्यवाद। कृपया मुझे एक क्षण दें जब तक कि मुझे आपके लिए सर्वोत्तम संभव समाधान मिल जाए।,3,2
Perfect! Could you please share the Claim Number with me?, उत्तम! क्या आप कृपया मेरे साथ दावा संख्या साझा कर सकते हैं?,3,2
"Perfect! Thanks for waiting so patiently, I've contacted the concerned team and they'll mail you the copy of your car insurance proof on your registered address. However, I'd also like to inform you that you'll receive your documents within 48 hours. I hope that was helpful? "," उत्तम! इतने धैर्य से प्रतीक्षा करने के लिए धन्यवाद, मैंने संबंधित टीम से संपर्क किया है और वे आपके पंजीकृत पते पर आपके कार बीमा प्रमाण की प्रति आपको मेल करेंगे। हालांकि, मैं आपको यह भी सूचित करना चाहूंगा कि 48 घंटों के भीतर आपको अपने दस्तावेज़ प्राप्त हो जाएंगे। मुझे आशा है कि यह मददगार था?",3,2
"Thank you Muthupandi, could you please let me know the make and model of the car?"," धन्यवाद मुथुपंडी, क्या आप कृपया मुझे कार के मेक और मॉडल के बारे में बता सकते हैं?",3,0
It's Emily Watson. My claim number is art356, यह एमिली वॉटसन है। मेरा दावा नंबर art356 . है,1,0
2006 Acura TL ., 2006 एक्यूरा टीएल।,0,0
OK THANKS, ठीक है धन्यवाद,3,2
Is that okay?, क्या ये ठीक है?,2,0
How are you?, क्या हाल है?,2,0
Hi., नमस्ते।,3,0
"hi,good morning, I need a copy of insurance for my car"," नमस्ते, सुप्रभात, मुझे अपनी कार के लिए बीमा की एक प्रति चाहिए",3,0
7259,7259,0,0
Hello! Good morning! I hope you are having a great day! What can I do for you today?, नमस्ते! सुबह बख़ैर! मुझे आशा है कि आपका समय बहुत अच्छा बीत रहा है! मैं आज आपके लिये क्या कर सकता हूँ?,3,2
"Awesome! Mani, for me to find your documents I'd be requiring more information. Could you help me out with the make and model of the car?"," बहुत बढ़िया! मणि, मुझे आपके दस्तावेज़ खोजने के लिए मुझे और जानकारी की आवश्यकता होगी। क्या आप कार के मेक और मॉडल के बारे में मेरी मदद कर सकते हैं?",3,2
"That's awesome, I'd also require your claim number?","यह बढ़िया है, मुझे आपकी दावा संख्या की भी आवश्यकता होगी?",3,2
Goodbye, अलविदा,2,0
indiawala0811@gmail.com, indiawala0811@gmail.com,0,0
Sad to hear that. I'd be glad to assist you with your query. Could you please help me with your full name?, यह सुनकर दुख हुआ। मुझे आपके प्रश्न में आपकी सहायता करने में खुशी होगी। क्या आप कृपया अपने पूरे नाम के साथ मेरी मदद कर सकते हैं?,3,1
jhg 236, जेएचजी 236,0,0
"Thank you for reaching out to us, have a great day ahead!"," हमसे संपर्क करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
I need to know about my status of my claim, मुझे अपने दावे की स्थिति के बारे में जानने की जरूरत है,3,0
Awesome! Would you please help me with your contact number and email address?, बहुत बढ़िया! क्या आप कृपया अपने संपर्क नंबर और ईमेल पते के साथ मेरी मदद करेंगे?,3,2
No thank you, नहीं धन्यवाद,3,1
"Sure, Anusiya. Please allow me a minute to get this done for you."," ज़रूर, अनुसिया। कृपया मुझे यह आपके लिए करने के लिए एक मिनट का समय दें।",3,0
"I'm good, thank you. How are you?"," मैं अच्छा हूँ, धन्यवाद। क्या हाल है?",3,2
hjt 998877442, एचजेटी 998877442,0,0
Good news! I've made a request for your duplicate copy of your car insurance proof that will be mailed to you on your registered address. I'd also like to inform you that you'll receive the mail within 48 hours., खुशखबरी! मैंने आपके कार बीमा प्रमाण की आपकी डुप्लीकेट प्रति के लिए अनुरोध किया है जो आपको आपके पंजीकृत पते पर भेज दी जाएगी। मैं आपको यह भी सूचित करना चाहता हूं कि आपको 48 घंटों के भीतर मेल प्राप्त हो जाएगा।,3,2
"My pleasure! Thank you for reaching out to us, please feel free to reach out for further concerns. Have a great day ahead! "," मेरा सौभाग्य! हमसे संपर्क करने के लिए धन्यवाद, कृपया आगे की चिंताओं के लिए बेझिझक संपर्क करें। आगे एक महान दिन हो!",3,2
Superb! That's an amazing car. Could you please share the year in which the car was manufactured?,शानदार! यह एक अद्भुत कार है। क्या आप कृपया उस वर्ष को साझा कर सकते हैं जिसमें कार का निर्माण किया गया था?,3,2
"Perfect! Thank you for being patient in sharing the information. Please allow  me a moment, while I get back to you with a solution."," उत्तम! जानकारी साझा करने में धैर्य रखने के लिए धन्यवाद। कृपया मुझे एक क्षण की अनुमति दें, जबकि मैं समाधान के साथ आपके पास वापस आऊंगा।",3,2
2016,2016,0,0
I'll provide you with the copy of insurance. May I know your name and the last 4 digits of your SSN?, मैं आपको बीमा की प्रति प्रदान करूंगा। क्या मैं आपका नाम और आपके SSN के अंतिम 4 अंक जान सकता हूँ?,3,0
Good day Jane!, शुभ दिन जेन!,3,2
yes, हां,2,0
Thank you for staying connected. I've initiated a request for a replacement. You'll be receiving it within three days. I request you to send the current broken device in the return envelope., जुड़े रहने के लिए धन्यवाद। मैंने एक प्रतिस्थापन के लिए एक अनुरोध शुरू किया है। आपको यह तीन दिनों के भीतर प्राप्त हो जाएगा। मैं आपसे अनुरोध करता हूं कि वर्तमान टूटे हुए उपकरण को रिटर्न लिफाफे में भेजें।,3,1
hello, नमस्ते,2,0
Hi., नमस्ते।,3,0
audi a3, ऑडी ए3,0,0
raja35@gmail, raja35@gmail,0,0
MY NAME IS ROHAN KESHAV, मेरा नाम रोहन केशव है,2,0
Yes thank you for asking me, हाँ मुझसे पूछने के लिए धन्यवाद,3,0
"Thank you Michael, may I know the email address associated with the account?"," धन्यवाद माइकल, क्या मैं खाते से संबद्ध ईमेल पता जान सकता हूँ?",3,0
"Good news! Thank you for staying connected. As I've checked, I find that the replaced phone is on it's way and shall be delivered to you within 2-3 business days. Kindly note that you will have to send the broken phone to us at our office address i.e., Washington DC, at Downstreet, Toronto.","खुशखबरी! जुड़े रहने के लिए धन्यवाद। जैसा कि मैंने जाँच की है, मैंने पाया कि बदला हुआ फ़ोन आने वाला है और 2-3 कार्यदिवसों के भीतर आपको वितरित कर दिया जाएगा। कृपया ध्यान दें कि आपको टूटा हुआ फोन हमें हमारे कार्यालय के पते यानी वाशिंगटन डीसी, डाउनस्ट्रीट, टोरंटो पर भेजना होगा।",3,2
Great! Could you please give me a minute to check with the resources?, महान! क्या आप कृपया मुझे संसाधनों की जांच करने के लिए एक मिनट दे सकते हैं?,3,2
Thank you! Please could you share the car's make and model too?, आपको धन्यवाद! कृपया क्या आप कार का मेक और मॉडल भी साझा कर सकते हैं?,3,0
have a great day., आपका दिन शानदार गुजरे।,2,2
my name is nila SSN: 2586, मेरा नाम नीला एसएसएन है: 2586,1,0
"Great! I appreciate your effort, please allow me a moment to check in the details."," महान! मैं आपके प्रयास की सराहना करता हूं, कृपया मुझे विवरण देखने के लिए कुछ समय दें।",3,2
ok, ठीक है,2,0
2009,2009,0,0
I'm glad I was able to make you happy. Would there be anything else I may help you with?, मुझे खुशी है कि मैं आपको खुश करने में सक्षम था। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
"bala murugan
", बाला मुरुगन,0,0
bmw x1, बीएमडब्ल्यू x1,0,0
789456123,789456123,0,0
Great! May I know the year car was made please?, महान! क्या मुझे पता चल सकता है कि कार किस वर्ष बनाई गई थी?,3,2
ok sir, ओके जी,2,0
"maruthi 1000cc, 2012"," मारुति 1000cc, 2012",2,0
BENA, बना,0,0
"Great! To proceed further withe your query, I'll require few details of the car like the make and model. Could you please share them?"," महान! आपकी क्वेरी को आगे बढ़ाने के लिए, मुझे कार के मेक और मॉडल जैसे कुछ विवरणों की आवश्यकता होगी। क्या आप कृपया उन्हें साझा कर सकते हैं?",3,2
Fantastic! Please feel free to reach out to us for further queries. Have a nice day. Bye.,ज़बरदस्त! कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो। अलविदा।,3,2
DHARUN AND 7045698530, धारुन और 7045698530,0,0
no.. thats it for now, नहीं.. अभी के लिए बस इतना ही,1,0
Amazing! Could you please give me a minute to check with the resources?, अद्भुत! क्या आप कृपया मुझे संसाधनों की जांच करने के लिए एक मिनट दे सकते हैं?,3,2
"I appreciate your patience! As I've checked with my resources, I see that the payment has already been initiated, and the good news is you will receive the check within 3 business days. I hope this is helpful."," मैं आपके धैर्य की सराहना करता हूँ! जैसा कि मैंने अपने संसाधनों के साथ जांच की है, मैंने देखा कि भुगतान पहले ही शुरू हो चुका है, और अच्छी खबर यह है कि आपको 3 व्यावसायिक दिनों के भीतर चेक प्राप्त हो जाएगा। मुझे आशा है कि यह मददगार है।",3,2
sure.., ज़रूर..,2,0
Could you help me out with the manufacturing year of the car?, क्या आप कार के निर्माण वर्ष में मेरी मदद कर सकते हैं?,3,0
869 425 7828, 869 425 7828,0,0
policy number is R5HA78239012, पॉलिसी नंबर R5HA78239012 . है,0,0
Karan to find your documents I'll be needing more details. Could you help me out with the make and the model of your car?, करण आपके दस्तावेज़ खोजने के लिए मुझे और विवरण की आवश्यकता होगी। क्या आप अपनी कार के मेक और मॉडल के बारे में मेरी मदद कर सकते हैं?,3,0
OK THANK YOU, ठीक है धन्यवाद,3,2
i need my car insurance proof, मुझे अपनी कार बीमा प्रमाण चाहिए,2,0
Great! Please hold on for a moment., महान! कृपया एक पल के लिए रुकें।,3,2
maruthi 1000cc, मारुति 1000cc,2,0
Hey! How may I help you today?, अरे! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
I'll help you out with that. May I know your name?, मैं इसमें आपकी मदद करूंगा। मैं आपका नाम जान सकता हुँ?,3,0
"Hey Suresh, Could you please share your phone number and email address on your account? "," अरे सुरेश, क्या आप कृपया अपने खाते पर अपना फोन नंबर और ईमेल पता साझा कर सकते हैं?",3,0
hi, नमस्ते,2,0
need that insurance copy also., उस बीमा प्रति की भी आवश्यकता है।,1,0
Great! Please give me a moment to check with my team.,महान! कृपया मुझे मेरी टीम के साथ जांच करने के लिए एक क्षण दें।,3,2
Alright! May I please know your full name?, ठीक है! क्या मैं आपका पूरा नाम जान सकता हूँ?,3,0
"That's a nice car, may I also know the year the car was manufactured?"," यह एक अच्छी कार है, क्या मैं यह भी जान सकता हूँ कि कार का निर्माण किस वर्ष किया गया था?",2,2
"Thank you Martina, could you please let me know the make and model of the car?"," धन्यवाद मार्टिना, क्या आप कृपया मुझे कार के मेक और मॉडल के बारे में बता सकते हैं?",3,0
kumari@gmail.com, कुमारी@gmail.com,0,0
bye, अलविदा,2,0
YES, हां,2,2
Thanks Charlie, धन्यवाद चार्ली,3,2
"Thanks for waiting, I'd like to inform you that I'll be able to replace your broken phone with the brand new phone. And I request you to return the broken device in an envelope. We won't be able to provide you the new phone unless we recieve the broken phone. would that be okay? 
"," प्रतीक्षा करने के लिए धन्यवाद, मैं आपको सूचित करना चाहता हूं कि मैं आपके टूटे हुए फोन को एकदम नए फोन से बदल सकूंगा। और मैं आपसे अनुरोध करता हूं कि टूटे हुए उपकरण को एक लिफाफे में वापस कर दें। जब तक हमें टूटा हुआ फोन नहीं मिलता, हम आपको नया फोन नहीं दे पाएंगे। क्या यह ठीक रहेगा?",3,1
Great! I'd be glad to help you with that. May I know your name please?, महान! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका नाम जान सकता हूँ?,3,2
YES, हां,2,2
ssn num-2976, एसएसएन नंबर-2976,0,0
hi, नमस्ते,2,0
Surely. Please could you share the make and model of your car?, निश्चित रूप से। क्या आप अपनी कार का मेक और मॉडल साझा कर सकते हैं?,3,0
"I really appreciate for staying connected, the documents will be mailed to the updated address shortly."," मैं वास्तव में जुड़े रहने के लिए सराहना करता हूं, दस्तावेजों को शीघ्र ही अद्यतन पते पर भेज दिया जाएगा।",3,2
"hi good morning
", हाय सुप्रभात,3,0
"Thank you for being patient, I'd like to inform you that the we'll replace your phone with a brand new phone and I kindly request you to return us back the damaged phone with the same delivery agent. ","धैर्य रखने के लिए धन्यवाद, मैं आपको सूचित करना चाहता हूं कि हम आपके फोन को एक नए फोन से बदल देंगे और मैं आपसे अनुरोध करता हूं कि आप हमें उसी डिलीवरी एजेंट के साथ क्षतिग्रस्त फोन वापस कर दें।",3,2
audi 543, ऑडी 543,0,0
GDE753951456, GDE753951456,0,0
Thanks Jenita! Could you please share the last 4 digit of your SSN?, धन्यवाद जेनिता! क्या आप कृपया अपने SSN के अंतिम 4 अंक साझा कर सकते हैं?,3,0
Toyota Camry - Model DX, टोयोटा कैमरी - मॉडल डीएक्स,0,0
Ok! very good job., ठीक! बहुत अच्छा काम।,3,2
I WANT TO FIX THE SCREEN THE PHONE., मैं फोन की स्क्रीन ठीक करना चाहता हूं।,1,1
hi, नमस्ते,2,0
"LJD 198711423, that should be 3 letters and then 9 numbers"," LJD 198711423, यानी 3 अक्षर और फिर 9 नंबर होने चाहिए",0,1
Awesome! Could you please help me with the make and model of the car?, बहुत बढ़िया! क्या आप कृपया कार के मेक और मॉडल के बारे में मेरी मदद कर सकते हैं?,3,2
"I apologize, could you please let me know could you please let me know what is the actual problem with your screen?"," मैं क्षमा चाहता हूं, क्या आप कृपया मुझे बता सकते हैं कि क्या आप कृपया मुझे बता सकते हैं कि आपकी स्क्रीन के साथ वास्तविक समस्या क्या है?",3,1
maruthi 200, मारुति 200,2,0
yes, हां,2,0
You're most welcome. Would there be anything else I may help you with?, आपका स्वागत है। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
THANKS, धन्यवाद,3,2
You're welcome! Is there anything else that I may help you with?, आपका स्वागत है! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,2
My name is Alessia joly. I'll have to look for my SSN please wait for a minute., मेरा नाम एलेसिया जोली है। मुझे अपने SSN की तलाश करनी होगी कृपया एक मिनट प्रतीक्षा करें।,3,0
Is there anything else I can help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
"Hey there, How may I help you today?"," अरे वहाँ, मैं आज आपकी कैसे मदद कर सकता हूँ?",3,0
nothing casey, कुछ भी नहीं केसी,2,0
hi, नमस्ते,2,0
Hello! Good morning! I hope you are having a great day! What can I do for you today?, नमस्ते! सुबह बख़ैर! मुझे आशा है कि आपका समय बहुत अच्छा बीत रहा है! मैं आज आपके लिये क्या कर सकता हूँ?,3,2
