ENG_utterances,HIN_utterances,politeness,sentiment
THANK YOU, धन्यवाद,3,2
"Of course! Thanks for showing your interest in our service. May I know your city name and zip code, please?"," बेशक! हमारी सेवा में रुचि दिखाने के लिए धन्यवाद। क्या मैं आपके शहर का नाम और ज़िप कोड जान सकता हूँ, कृपया?",3,2
Sure! I'd be glad to help you with that. May I know your name please?, ज़रूर! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका नाम जान सकता हूँ?,3,0
Sure! The billing address in your account is #2 2974 Boston ma., ज़रूर! आपके खाते का बिलिंग पता #2 2974 बोस्टन एमए है।,2,0
Thank you so much for contacting us. Please let us know your valuable feedback. You've a great day ahead.,हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद। कृपया हमें अपनी बहुमूल्य प्रतिक्रिया बताएं। आपका आने वाला दिन बहुत अच्छा है।,3,2
Good evening!, सुसंध्या!,3,2
like to purchase, खरीदना पसंद है,2,0
Hello, नमस्ते,2,0
OK, ठीक है,2,0
What would you like to purchase?, आप क्या खरीदना चाहेंगे?,3,0
"Thanks for holding on! Kindly note that I've created your new account and signed up for 10 GB data plan. Shortly, our team will reach out to you and they'll proceed with the installation process. "," रुके रहने के लिए धन्यवाद! कृपया ध्यान दें कि मैंने आपका नया खाता बना लिया है और 10 जीबी डेटा प्लान के लिए साइन अप कर लिया है। शीघ्र ही, हमारी टीम आपसे संपर्क करेगी और वे स्थापना प्रक्रिया के साथ आगे बढ़ेंगे।",3,2
"Thank you for the information. May i know which plan would you like to go for as we offer 1GB, 5GB and 10GB for all our esteemed customers. "," जानकारी के लिए धन्यवाद। क्या मैं जान सकता हूँ कि आप किस योजना के लिए जाना चाहेंगे क्योंकि हम अपने सभी सम्मानित ग्राहकों के लिए 1GB, 5GB और 10GB की पेशकश करते हैं।",3,2
NO THANKS," जी नहीं, धन्यवाद",3,1
"Sorry to keep you waiting, I've checked into your details and the current state of your data usage is that you have used 1 GB of the current month service and left with 1.5 GB more for the remaining month.
","आपको प्रतीक्षा करने के लिए क्षमा करें, मैंने आपके विवरण की जांच की है और आपके डेटा उपयोग की वर्तमान स्थिति यह है कि आपने चालू माह की सेवा का 1 जीबी उपयोग किया है और शेष महीने के लिए 1.5 जीबी अधिक बचा है।",3,0
Is this plan have internet service?, क्या इस योजना में इंटरनेट सेवा है?,2,0
"Hello! Good evening, Fast Net Cable Services. How may I assist you today?","नमस्ते! शुभ संध्या, फास्ट नेट केबल सेवाएं। आज मैं आपकी मदद किस तरह कर सकता हूँ?",3,0
5gb, 5जीबी,0,0
I WANT TO PURCHASE NEW CABLE, मैं नया केबल खरीदना चाहता हूँ,1,2
Thank you for contacting us. You've a great day., हमसे संपर्क करने के लिए धन्यवाद। आपका दिन बहुत अच्छा रहा।,3,2
thanks for your support, आपके समर्थन के लिए धन्यवाद,3,2
no, नहीं,1,1
Thanks for showing your interest in D-link services. We are glad to serve you. May I know your city name and zip code please?, डी-लिंक सेवाओं में अपनी रुचि दिखाने के लिए धन्यवाद। हम आपकी सेवा करके प्रसन्न हैं। क्या मैं आपके शहर का नाम और ज़िप कोड जान सकता हूँ?,3,2
Amazing! Just give me a minute I'll go ahead and share your details with my team., अद्भुत! बस मुझे एक मिनट दें मैं आगे बढ़ूंगा और अपनी टीम के साथ आपका विवरण साझा करूंगा।,2,2
"superb! The monthly charges for 5 GB cable data plan is $150 including all the taxes. Since you are our new customer, we would like to offer you a promotional discount of 10%. Would you like to confirm your subscription for the 5 GB cable data plan?"," शानदार! 5 जीबी केबल डेटा प्लान का मासिक शुल्क सभी करों सहित $150 है। चूंकि आप हमारे नए ग्राहक हैं, इसलिए हम आपको 10% की प्रचार छूट प्रदान करना चाहेंगे। क्या आप 5 जीबी केबल डेटा प्लान के लिए अपनी सदस्यता की पुष्टि करना चाहेंगे?",3,2
You're welcome! Thank you for the lovely response. May I confirm if all your questions have been answered for the day?, आपका स्वागत है! प्यारी प्रतिक्रिया के लिए धन्यवाद। क्या मैं पुष्टि कर सकता हूँ कि क्या उस दिन के लिए आपके सभी प्रश्नों का उत्तर दे दिया गया है?,3,2
I changed my email account, मैंने अपना ईमेल खाता बदल दिया,2,0
ok thanks, ठीक है धन्यवाद,3,0
CODE-561234, कोड-561234,0,0
"Oh my God, its really awesome to see the rate. Please confirm it immediately.","हे भगवान, यह दर देखने के लिए वाकई कमाल है। कृपया इसकी तुरंत पुष्टि करें।",3,2
5GB, 5GB,0,0
Great! The plan is the fastest and is just for $70 a month. Would you have any questions about thi splan?, महान! यह योजना सबसे तेज़ है और केवल $70 प्रति माह के लिए है। क्या आप इस योजना के बारे में कोई प्रश्न पूछना चाहेंगे?,3,2
Fantastic! Thanks for reaching out to us. We are always at your back to provide you assistance. Have a pleasant day ahead! :), ज़बरदस्त! हमसे संपर्क करने के लिए धन्यवाद। हम आपको सहायता प्रदान करने के लिए हमेशा आपकी पीठ पर हैं। आगे आपका दिन मंगलमय हो! :),3,2
connected*, जुड़े हुए*,0,0
"Perfect! Thank you for the response. Please allow me a moment, while I get this done for you."," उत्तम! जवाब देने के लिए धन्यवाद। कृपया मुझे एक क्षण की अनुमति दें, जबकि मैं यह आपके लिए करवाता हूं।",3,2
OHIO, ओहियो,2,0
"Absolutely! I'll be glad to help you, may I please know your name?"," बिल्कुल! मुझे आपकी मदद करने में खुशी होगी, क्या मैं आपका नाम जान सकता हूँ?",3,2
"Awesome! Could you also please help me with the type of plan you need, the plans we provide are 1 GB, 5 GB, 10 GB?"," बहुत बढ़िया! क्या आप कृपया मेरी मदद कर सकते हैं कि आपको किस प्रकार की योजना की आवश्यकता है, हमारे द्वारा प्रदान की जाने वाली योजनाएं 1 जीबी, 5 जीबी, 10 जीबी हैं?",3,2
hi, नमस्ते,2,0
Awesome! 5GB data plan would cost you $10. Would you like to confirm the plan?, बहुत बढ़िया! 5GB डेटा प्लान की कीमत आपको $ 10 होगी। क्या आप योजना की पुष्टि करना चाहेंगे?,3,2
Thank you so much for contacting us. Please let us know your valuable feedback. You've a great day ahead.,हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद। कृपया हमें अपनी बहुमूल्य प्रतिक्रिया बताएं। आपका आने वाला दिन बहुत अच्छा है।,3,2
Awesome! 1GB data plan would cost you $5. Would you like to confirm the plan?, बहुत बढ़िया! 1GB डेटा प्लान की कीमत आपको $5 होगी। क्या आप योजना की पुष्टि करना चाहेंगे?,3,2
Have a great day ahead and take care. Goodbye :), आपका दिन अच्छा बीते और अपना ख्याल रखें। अलविदा :),3,2
Hello there! This is Customer Executive speaking. How may I help you today?, नमस्ते! यह ग्राहक कार्यकारी बोल रहा है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
CAN YOU INCREASE A DISCOUNT PERCENTAGE  FOR US, क्या आप हमारे लिए छूट प्रतिशत बढ़ा सकते हैं,3,0
"Awesome! Thanks for reaching out to us, hope you'll have a great day ahead! "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपका आने वाला दिन बहुत अच्छा होगा!",3,2
10gb, 10जीबी,0,0
New York  83666, न्यूयॉर्क 83666,2,0
dear sir i want new internet plan, प्रिय महोदय मुझे नया इंटरनेट प्लान चाहिए,1,0
hello are you there, नमस्ते क्या आप वहां हैं,3,0
confirm, पुष्टि करें,0,0
"My pleasure! It was great assisting you, feel free to reach us when needed.  Have a nice day, goodbye."," मेरा सौभाग्य! आपकी सहायता करके बहुत अच्छा लगा, जरूरत पड़ने पर हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो, अलविदा।",3,2
OKAY, ठीक है,2,0
jamie your tool free number sent i collect answer,जेमी आपका टूल फ्री नंबर भेजा गया मैं जवाब इकट्ठा करता हूं,3,0
"Sure. Could you please help me with your city and zipcode?
", ज़रूर। क्या आप कृपया मुझे अपने शहर और ज़िप कोड के साथ मदद कर सकते हैं?,3,0
"Hello! Good morning, Welcome to media cable services. How may I help you today?"," नमस्ते! सुप्रभात, मीडिया केबल सेवाओं में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
"Awesome! May I also know if you'd like to get a 1 GB, 5 GB or a 10 GB plan?"," बहुत बढ़िया! क्या मैं यह भी जान सकता हूं कि आप 1 जीबी, 5 जीबी या 10 जीबी प्लान लेना चाहते हैं?",3,2
10 GB, 10 जीबी,0,0
hai, हाय,2,0
"Nothing else, Thank you for your information. Have a nice day to chat with you. "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
new york, न्यूयॉर्क,2,0
like to purchase, खरीदना पसंद है,2,0
sure., ज़रूर।,2,0
"Superb! Thanks for contacting D-link customer service. I've registered your request, Enjoy our services. If you have any complaints or queries please contact us we'll help you out. Have a great day ahead!"," शानदार! डी-लिंक ग्राहक सेवा से संपर्क करने के लिए धन्यवाद। मैंने आपका अनुरोध दर्ज कर लिया है, हमारी सेवाओं का आनंद लें। यदि आपको कोई शिकायत या प्रश्न हैं तो कृपया हमसे संपर्क करें हम आपकी सहायता करेंगे। आगे एक महान दिन हो!",3,2
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
All right! 10GB would cost you $15. Would you like to confirm the data plan?, ठीक है! 10GB की कीमत आपको $15 होगी। क्या आप डेटा प्लान की पुष्टि करना चाहेंगे?,3,0
"Awesome! May I also know if you need the 1 GB, 5 GB, 10 GB plan for your service? "," बहुत बढ़िया! क्या मैं यह भी जान सकता हूं कि क्या आपको अपनी सेवा के लिए 1 जीबी, 5 जीबी, 10 जीबी प्लान चाहिए?",3,2
All right. I've initiated a request for the 1GB data plan. You would be receiving a confirmation message regarding this along with the payment link. Is there anything else I may help you with?, ठीक है। मैंने 1GB डेटा प्लान के लिए एक अनुरोध शुरू किया है। आपको भुगतान लिंक के साथ इस संबंध में एक पुष्टिकरण संदेश प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
My city name is Illinois and zip code is 60091., मेरे शहर का नाम इलिनॉय है और ज़िप कोड 60091 है।,1,0
Awesome! I have now confirmed the 10 GB data package for you and also created an account for you as well. Our associate would visit you shortly and help you in setting up the connection. Is there anything else I could help you with for today?, बहुत बढ़िया! मैंने अब आपके लिए 10 जीबी डेटा पैकेज की पुष्टि की है और साथ ही आपके लिए एक खाता भी बनाया है। हमारे सहयोगी शीघ्र ही आपसे मिलने आएंगे और कनेक्शन स्थापित करने में आपकी सहायता करेंगे। क्या आज के लिए मैं आपकी कुछ और मदद कर सकता हूँ?,3,2
Perfect! Your cable service with 10 GB data plan will be activated as soon as you complete the subscription process. Would you like to know anything about our data plans?,उत्तम! जैसे ही आप सब्सक्रिप्शन प्रक्रिया पूरी करेंगे आपकी 10 जीबी डेटा प्लान वाली केबल सेवा सक्रिय हो जाएगी। क्या आप हमारे डेटा प्लान के बारे में कुछ जानना चाहेंगे?,3,2
Sure! I'll help you with that. Could you please provide me the city and the zip code?, ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया मुझे शहर और ज़िप कोड प्रदान कर सकते हैं?,3,0
HI, नमस्ते,2,0
"Thank you, may I also know the zip code of the city?"," धन्यवाद, क्या मैं शहर का ज़िप कोड भी जान सकता हूँ?",3,0
my name is arun and arun@gmail.com, मेरा नाम अरुण है और arun@gmail.com,1,0
Hello there! This is Customer Executive speaking. How may I help you today?, नमस्ते! यह ग्राहक कार्यकारी बोल रहा है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Thank you! Since you've mentioned you would like to purchase internet connection, we have three packages (1GB, 5 GB, 10 GB) could you please choose one from the above so that we could go ahead with the procedure?"," आपको धन्यवाद! चूंकि आपने उल्लेख किया है कि आप इंटरनेट कनेक्शन खरीदना चाहते हैं, हमारे पास तीन पैकेज हैं (1GB, 5GB, 10GB) क्या आप उपरोक्त में से किसी एक को चुन सकते हैं ताकि हम प्रक्रिया को आगे बढ़ा सकें?",3,0
purchase internet, इंटरनेट खरीदें,0,0
"Good news! I've confirmed your 5 GB cable service with Net link and our executives will reach you within 2-3 days for the installation. And, I've also created an account of yours with us, for any further queries on plans or services you can check on our website i.e www.netlink.com."," खुशखबरी! मैंने नेट लिंक के साथ आपकी 5 जीबी केबल सेवा की पुष्टि की है और हमारे अधिकारी इंस्टॉलेशन के लिए 2-3 दिनों के भीतर आप तक पहुंच जाएंगे। और, मैंने आपका खाता भी हमारे साथ बनाया है, योजनाओं या सेवाओं के बारे में किसी और प्रश्न के लिए आप हमारी वेबसाइट यानी www.netlink.com पर देख सकते हैं।",3,2
ok, ठीक है,2,0
I highly appreciate your patience. I've shared your details and registered your request. They'll contact you in a while. I can assure you that within 24 hours your service will get activated., मैं आपके धैर्य की अत्यधिक सराहना करता हूं। मैंने आपका विवरण साझा कर दिया है और आपका अनुरोध दर्ज कर लिया है। वे थोड़ी देर में आपसे संपर्क करेंगे। मैं आपको आश्वस्त कर सकता हूं कि 24 घंटे के भीतर आपकी सेवा सक्रिय हो जाएगी।,3,2
"Nothing else, Thank you for your information. Have a nice day to chat with you. "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
"Awesome! May I also know if you'd like to get a 1 GB, 5 GB or 10 GB plans for your service?","बहुत बढ़िया! क्या मैं यह भी जान सकता हूं कि क्या आप अपनी सेवा के लिए 1 जीबी, 5 जीबी या 10 जीबी प्लान लेना चाहते हैं?",3,2
hai, हाय,2,0
Good morning! You've reached Net link Media/Cable Services. How may I help you?, सुबह बख़ैर! आप नेट लिंक मीडिया/केबल सेवाओं पर पहुंच गए हैं। क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
Awesome! That's a perfect choice. You will need to complete the subscription process to avail our 10 GB cable data plan. Do you have any query regarding our proposed data plans?, बहुत बढ़िया! यह एकदम सही विकल्प है। हमारे 10 जीबी केबल डेटा प्लान का लाभ उठाने के लिए आपको सब्सक्रिप्शन प्रक्रिया पूरी करनी होगी। क्या हमारे प्रस्तावित डेटा प्लान के बारे में आपके कोई प्रश्न हैं?,3,2
"Awesome! Thank you for reaching out to us, hope you'll have a great day ahead! "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आगे आपका दिन बहुत अच्छा रहेगा!",3,2
"Superb! Could you please share the type of plan you'd choose among 1 GB, 5 GB and 10 GB?"," शानदार! क्या आप कृपया 1 जीबी, 5 जीबी और 10 जीबी के बीच चुने गए प्लान के प्रकार को साझा कर सकते हैं?",3,2
MUMBAI AND 073678, मुंबई और 073678,0,0
You're welcome! Is there anything else I may help you with today?, आपका स्वागत है! क्या आज मैं आपकी कुछ और मदद कर सकता हूँ?,2,2
no, नहीं,1,1
YEAH YES, हाँ हाँ,2,2
I hope we are still connected?, मुझे आशा है कि हम अभी भी जुड़े हुए हैं?,2,0
?*, ?*,0,0
"I need sign up for new phone cable internet service, please provide information about it"," मुझे नई फ़ोन केबल इंटरनेट सेवा के लिए साइन अप करने की आवश्यकता है, कृपया इसके बारे में जानकारी प्रदान करें",3,0
Alright! It was really nice talking to you. Is there anything else I may help you with?, ठीक है! आपसे बात करके बहुत अच्छा लगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
i need new internet connection, मुझे नया इंटरनेट कनेक्शन चाहिए,1,0
I wish to take 5 GB plan. Confirm it., मैं 5 जीबी प्लान लेना चाहता हूं। इसकी पुष्टी करें।,1,0
"Alright! I have created an account on your name and also updated the details about your plan as well. Our associate would visit you shortly and help you with the service installation. Now, Is there any other query you want me to help you with for today?","ठीक है! मैंने आपके नाम पर एक खाता बनाया है और साथ ही आपकी योजना के बारे में विवरण भी अपडेट किया है। हमारे सहयोगी शीघ्र ही आपसे मिलने आएंगे और सेवा स्थापना में आपकी सहायता करेंगे। अब, क्या कोई अन्य प्रश्न है जो आप चाहते हैं कि मैं आज के लिए आपकी सहायता करूँ?",3,0
"Alright! I have created an account on your name and also updated the details about your plan as well. Our associate would visit you shortly and help you with the service installation. Now, Is there any other query you want me to help you with for today?","ठीक है! मैंने आपके नाम पर एक खाता बनाया है और साथ ही आपकी योजना के बारे में विवरण भी अपडेट किया है। हमारे सहयोगी शीघ्र ही आपसे मिलने आएंगे और सेवा स्थापना में आपकी सहायता करेंगे। अब, क्या कोई अन्य प्रश्न है जो आप चाहते हैं कि मैं आज के लिए आपकी सहायता करूँ?",3,0
Hello! Welcome to AT&T! Sure! I'll assist you with it. Could you tell me which city you're requesting service and also the zip code?, नमस्ते! एटी एंड टी में आपका स्वागत है! ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप मुझे बता सकते हैं कि आप किस शहर से सेवा का अनुरोध कर रहे हैं और ज़िप कोड भी?,3,0
no thanks," जी नहीं, धन्यवाद",3,1
5gb, 5जीबी,0,0
5 GB, 5 जीबी,0,0
"Thank you for reaching out to us, please feel free to reach out to us. Have a great day ahead! "," हमसे संपर्क करने के लिए धन्यवाद, कृपया बेझिझक हमसे संपर्क करें. आगे एक महान दिन हो!",3,2
"Alroght! Feel free to reach us when needed, have a great day. Goodbye."," ठीक है! जरूरत पड़ने पर बेझिझक हम तक पहुंचें, आपका दिन शुभ हो। अलविदा।",2,2
Thank You Charlie thank you for your help,धन्यवाद चार्ली आपकी मदद के लिए धन्यवाद,3,2
Ok thanks, ठीक है धन्यवाद,3,0
"That's a great choice! Your 5 GB internet data plan will get activated as soon as you complete the subscription. Would you like to know anything about our data plans?
", यह एक बढ़िया विकल्प है! सब्सक्रिप्शन पूरा करते ही आपका 5 जीबी इंटरनेट डेटा प्लान एक्टिवेट हो जाएगा। क्या आप हमारे डेटा प्लान के बारे में कुछ जानना चाहेंगे?,3,2
no thanks," जी नहीं, धन्यवाद",3,1
Good day!, अच्छा दिन!,3,2
"Thank you Arun, may I know the home address as well? "," धन्यवाद अरुण, क्या मैं घर का पता भी जान सकता हूँ?",3,0
"Thanks a ton for sharing your details. I've checked with my resources, In your locality we are offering three data plans: 1 GB, 5 GB and 10 GB. May I know which one you'd like to buy? "," अपना विवरण साझा करने के लिए एक टन धन्यवाद। मैंने अपने संसाधनों से जांच की है, आपके इलाके में हम तीन डेटा प्लान पेश कर रहे हैं: 1 जीबी, 5 जीबी और 10 जीबी। क्या मैं जान सकता हूँ कि आप किसे खरीदना चाहेंगे?",3,2
Which are the plans available for Internet service at your end?, आपकी ओर से इंटरनेट सेवा के लिए कौन-सी योजनाएँ उपलब्ध हैं?,2,0
Thank you so much for contacting us. Please let us know your valuable feedback. You've a great day ahead.,हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद। कृपया हमें अपनी बहुमूल्य प्रतिक्रिया बताएं। आपका आने वाला दिन बहुत अच्छा है।,3,2
i want to new cable, मुझे नई केबल चाहिए,1,0
"Thank you so much. Which data plan would you like to go for (1GB, 5 GB, 10 GB) ?"," बहुत-बहुत धन्यवाद। आप किस डेटा प्लान (1GB, 5GB, 10GB) के लिए जाना चाहेंगे?",3,0
Perfect! Is there anything else that I may help you with?, उत्तम! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Hello! Welcome to Aura cable services. How may I assist you today?, नमस्ते! ऑरा केबल सर्विस में आपका स्वागत है। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
65789,65789,0,0
Hello! Welcome to Aura cable services. How may I assist you today?, नमस्ते! ऑरा केबल सर्विस में आपका स्वागत है। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
Awesome! Please give me a minute to proceed further., बहुत बढ़िया! कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।,3,2
hi, नमस्ते,2,0
good evening, सुसंध्या,2,2
Fantastic! Thank you for reaching out to us. Have a great day. Bye., ज़बरदस्त! हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन अच्छा रहे। अलविदा।,3,2
Hi there! Welcome to Star cable customer care. How may I help you today?, नमस्ते! स्टार केबल कस्टमर केयर में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Awesome! Could you please help me with your city name and the zip code?, बहुत बढ़िया! क्या आप कृपया मुझे अपने शहर के नाम और ज़िप कोड के साथ मदद कर सकते हैं?,3,2
bye, अलविदा,2,0
Could you please confirm if you want internet connection or cable services?, क्या आप कृपया पुष्टि कर सकते हैं कि क्या आप इंटरनेट कनेक्शन या केबल सेवाएं चाहते हैं?,3,0
NO SIR I WILL REQUEST TO YUOR AT&T  CABLE  ABOUT MY FRIENDS AND FAMILY MEMBERS GOOD BYE SIR," नहीं सर, मैं अपने दोस्तों और परिवार के सदस्यों के बारे में आपसे एटी एंड टी केबल का अनुरोध करूंगा अलविदा सर",3,1
Phoenix 85001,फीनिक्स 85001,0,0
i want check my previous month bill, मुझे अपना पिछले महीने का बिल देखना है,2,0
I'm sorry. Could you please share your name and the account ID?, मुझे माफ़ करें। क्या आप कृपया अपना नाम और खाता आईडी साझा कर सकते हैं?,3,0
Would there be anything else I may assist you with?, क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,2,0
THANK YOU., शुक्रिया।,3,2
hai, हाय,2,0
"Awesome! May I know if you'd like to get a 1 GB, 5 GB, 10 GB? "," बहुत बढ़िया! क्या मैं जान सकता हूँ कि क्या आप 1 जीबी, 5 जीबी, 10 जीबी प्राप्त करना चाहते हैं?",3,2
Awesome! Thanks for giving your details. Just allow me a moment I will go ahead and check data plans., बहुत बढ़िया! अपना विवरण देने के लिए धन्यवाद। बस मुझे एक क्षण की अनुमति दें मैं आगे बढ़ूंगा और डेटा योजनाओं की जांच करूंगा।,3,2
i want a new cable service, मुझे एक नई केबल सेवा चाहिए,1,0
my name is arun and account no is 147859632254, मेरा नाम अरुण है और खाता संख्या 147859632254 है,1,0
654789,654789,0,0
"That's great! I'll definitely help you with your query. To get the best deals for you, may I know the name of city you are living in and its zip code, please?"," एक दम बढ़िया! मैं निश्चित रूप से आपकी क्वेरी में आपकी मदद करूंगा। आपके लिए सर्वोत्तम सौदे प्राप्त करने के लिए, क्या मैं उस शहर का नाम जान सकता हूँ जिसमें आप रह रहे हैं और उसका ज़िप कोड, कृपया?",3,2
"Alright, I'd like to inform you that your service request has been registered with us and you'll be getting a call from out technical team to book an appointment for the installation of the service. I hope that sounds good? "," ठीक है, मैं आपको सूचित करना चाहता हूं कि आपका सेवा अनुरोध हमारे पास पंजीकृत हो गया है और आपको सेवा की स्थापना के लिए अपॉइंटमेंट बुक करने के लिए तकनीकी टीम से कॉल प्राप्त होगी। मुझे आशा है कि यह अच्छा लगता है?",3,2
Current city: Elumala and 73452., वर्तमान शहर: एलुमाला और 73452।,0,0
like to purchase, खरीदना पसंद है,2,0
"Good news! I appreciate your patience in staying connected. I'd like to inform you that, I've confirmed your 10 GB internet connection and you'll have to pay $50. Our executives will reach you for the installation within 2-3 days.","खुशखबरी! मैं जुड़े रहने में आपके धैर्य की सराहना करता हूं। मैं आपको सूचित करना चाहता हूं कि, मैंने आपके 10 जीबी इंटरनेट कनेक्शन की पुष्टि कर दी है और आपको $50 का भुगतान करना होगा। हमारे अधिकारी 2-3 दिनों के भीतर स्थापना के लिए आप तक पहुंचेंगे।",3,2
May I please know the zip code too?, क्या मैं कृपया ज़िप कोड भी जान सकता हूँ?,2,0
Fantastic! Thank you for reaching out to us. Have a nice day. Bye., ज़बरदस्त! हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन शुभ हो। अलविदा।,3,2
134509,134509,0,0
Hello! Welcome to Aura cable services. How may I assist you today?, नमस्ते! ऑरा केबल सर्विस में आपका स्वागत है। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
"Thanks for being so cooperative, I've checked the details and found that your promotional rate pack has been expired so that you have been charged on normal rates and that's why there is a hike in your bill. "," इतना सहयोग करने के लिए धन्यवाद, मैंने विवरणों की जांच की और पाया कि आपका प्रचार दर पैक समाप्त हो गया है, इसलिए आपसे सामान्य दरों पर शुल्क लिया गया है और इसलिए आपके बिल में वृद्धि हुई है।",3,1
MELUR, मेलूर,0,0
SSN number is 2817, एसएसएन नंबर 2817 . है,1,0
IS THE DATA IS LIMITED., डेटा लिमिटेड है।,0,1
"Welcome to Zoom services, how may I assist you? "," ज़ूम सेवाओं में आपका स्वागत है, मैं आपकी कैसे सहायता कर सकता हूँ?",3,0
"Awesome! Thank you for the details. We have various data plans like 1 GB, 5 GB and 10 GB plans for our internet services. Which one of these would you prefer?
"," बहुत बढ़िया! विवरण के लिए धन्यवाद। हमारे पास अपनी इंटरनेट सेवाओं के लिए 1 जीबी, 5 जीबी और 10 जीबी जैसी विभिन्न डेटा योजनाएं हैं। आप इनमें से किसे पसंद करेंगे?",3,2
AND I REALLY APPERECIATE YOUR WEBSITE, और मैं वास्तव में आपकी वेबसाइट की सराहना करता हूं,0,2
"That's a perfect choice. Your 10 GB internet data plan will get activated soon after you complete the sign up process. Would you like to know anything about our data plans?
", यह एकदम सही विकल्प है। साइन अप प्रक्रिया पूरी करने के तुरंत बाद आपका 10 जीबी इंटरनेट डेटा प्लान सक्रिय हो जाएगा। क्या आप हमारे डेटा प्लान के बारे में कुछ जानना चाहेंगे?,3,2
Thank you for confirming. I've initiated a request for the 5GB data plan for the cable service. You would receive a confirmation message along with the payment link. Is there anything else I may help you with?,पुष्टि करने के लिए शुक्रिया। मैंने केबल सेवा के लिए 5GB डेटा योजना के लिए एक अनुरोध शुरू किया है। आपको भुगतान लिंक के साथ एक पुष्टिकरण संदेश प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
Hey, अरे,2,0
10 GB, 10 जीबी,0,0
5gb, 5जीबी,0,0
I would like 10 gb plan., मुझे 10 जीबी का प्लान चाहिए.,2,0
5gb, 5जीबी,0,0
okay, ठीक है,2,0
Hello! I'll be glad to help you out. May I know your query?, नमस्ते! मुझे आपकी मदद करने में खुशी होगी। क्या मैं आपकी क्वेरी जान सकता हूँ?,3,0
ok, ठीक है,2,0
Hi there! How may I help you today?, नमस्ते! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
I would like 1 GB data plan, मुझे 1 जीबी डेटा प्लान चाहिए,2,0
Fantastic! The 5 GB will be now activated and it will cost you $25 on monthly basis including all taxes., ज़बरदस्त! 5 जीबी अब सक्रिय हो जाएगा और सभी करों सहित मासिक आधार पर इसकी कीमत आपको $25 होगी।,2,2
You're welcome., आपका स्वागत है।,2,2
"Thanks for reaching out to us. It was pleasure to assist you. We look forward for long and successful association. Have a great day ahead.
", हमसे संपर्क करने के लिए धन्यवाद। आपकी सहायता करके खुशी हुई। हम लंबे और सफल जुड़ाव की आशा करते हैं। आगे एक महान दिन हो।,3,2
military, सैन्य,0,0
No, नहीं,1,0
OK, ठीक है,2,0
bye, अलविदा,2,0
Is there anything else I could help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
I wish to purchase new cable service with your company?, मैं आपकी कंपनी के साथ नई केबल सेवा खरीदना चाहता हूं?,1,0
Sure. Take your time., ज़रूर। पर्याप्त समय लो।,2,0
Sure! I'll help you in getting that done. May I know the name of your city?, ज़रूर! मैं इसे पूरा करने में आपकी मदद करूंगा। क्या मैं आपके शहर का नाम जान सकता हूँ?,3,0
lindsay, लिंडसे,0,0
8569,8569,0,0
Thank you for choosing us. I had a great day assisting you. Please do feel free to reach out to us for further queries. Have a nice day!, हमें चुनने के लिए धन्यवाद। आपकी सहायता करने में मेरा दिन बहुत अच्छा रहा। कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो!,3,2
